Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
fesod,org.apache.fesod.common.util,IoUtils,toByteArray,10,1,1,41,0,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IoUtils,toByteArray,18,5,2,58,0,,
fesod,org.apache.fesod.common.util,IoUtils,copy,13,3,2,85,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,isTrue,5,2,3,29,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,isTrue,5,2,3,54,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,isTrue,5,2,3,79,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,isTrue,5,2,1,103,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,notNull,3,1,1,128,0,,
fesod,org.apache.fesod.common.util,ValidateUtils,notNull,3,1,3,147,0,,
fesod,org.apache.fesod.common.util,MemberUtils,setAccessibleWorkaround,15,3,1,30,0,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtils,isPackageAccess,3,1,1,62,0,,
fesod,org.apache.fesod.common.util,StringUtils,StringUtils,2,1,0,23,0,,
fesod,org.apache.fesod.common.util,StringUtils,isEmpty,3,1,1,35,0,,
fesod,org.apache.fesod.common.util,StringUtils,isBlank,12,4,1,57,0,,
fesod,org.apache.fesod.common.util,StringUtils,isNotBlank,3,1,1,86,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtils,equals,15,5,2,107,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtils,regionMatches,30,8,6,143,0,,
fesod,org.apache.fesod.common.util,StringUtils,isNumeric,12,4,1,204,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtils,strip,14,4,1,246,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtils,isBlankChar,3,1,1,287,0,,
fesod,org.apache.fesod.common.util,MapUtils,MapUtils,2,1,0,28,0,,
fesod,org.apache.fesod.common.util,MapUtils,newHashMap,3,1,0,30,0,,
fesod,org.apache.fesod.common.util,MapUtils,newTreeMap,3,1,0,47,0,,
fesod,org.apache.fesod.common.util,MapUtils,newHashMapWithExpectedSize,3,1,1,63,0,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtils,newLinkedHashMap,3,1,0,78,0,,
fesod,org.apache.fesod.common.util,MapUtils,newLinkedHashMapWithExpectedSize,3,1,1,93,0,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtils,capacity,9,3,1,108,0,,
fesod,org.apache.fesod.common.util,StringUtilsTest,test_isEmpty,7,1,0,125,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,test_isBlank,7,1,0,134,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,test_isNotBlank,7,1,0,143,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,test_equals,7,1,0,152,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,test_isNumeric,20,1,0,161,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,test_regionMatches,22,2,0,183,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,invoke,3,1,0,187,0,,
fesod,org.apache.fesod.common.util,StringUtilsTest,invoke,3,1,0,193,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,invoke,3,1,0,200,0,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,stripTest,13,1,0,214,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,StringUtilsTest,isBlankCharTest,10,1,0,229,1,org.apache.fesod.common.util.StringUtils,org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_isTrue_long,8,1,0,30,1,,
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_isTrue_double,8,1,0,40,1,,
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_isTrue_objects,8,1,0,50,1,,
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_isTrue,8,1,0,60,1,,
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_notNull,10,1,0,70,1,,
fesod,org.apache.fesod.common.util,ValidateUtilsTest,test_notNull_withMessage,10,1,0,83,1,,
fesod,org.apache.fesod.common.util,PositionUtilsTest,test_getRowByRowTag,6,1,0,30,1,org.apache.fesod.common.util.PositionUtils,org.apache.fesod.common.util.PositionUtils
fesod,org.apache.fesod.common.util,PositionUtilsTest,test_getRow,8,1,0,38,1,org.apache.fesod.common.util.PositionUtils,org.apache.fesod.common.util.PositionUtils
fesod,org.apache.fesod.common.util,PositionUtilsTest,test_getCol,11,1,0,50,1,org.apache.fesod.common.util.PositionUtils,org.apache.fesod.common.util.PositionUtils
fesod,org.apache.fesod.common.util,PositionUtilsTest,test_getRow_invalid_format,6,1,0,71,1,,
fesod,org.apache.fesod.common.util,PositionUtilsTest,test_getCol_case_insensitivity,4,1,0,78,1,org.apache.fesod.common.util.PositionUtils,org.apache.fesod.common.util.PositionUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_null,3,1,0,44,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_PublicClass_PublicMethod,5,1,0,49,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_PackagePrivateClass_PrivateMethod,5,1,0,57,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_PackagePrivateClass_PublicMethod,7,1,0,65,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_AlreadyAccessible,6,1,0,75,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_setAccessibleWorkaround_PackageMethod,5,1,0,84,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MemberUtilsTest,test_isPackageAccess,9,1,0,92,1,org.apache.fesod.common.util.MemberUtils,org.apache.fesod.common.util.MemberUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newHashMap,6,1,0,34,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newTreeMap,8,1,0,42,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newLinkedHashMap,10,1,0,53,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newHashMapWithExpectedSize,5,1,0,67,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newHashMapWithExpectedSize_negative,6,1,0,74,1,,
fesod,org.apache.fesod.common.util,MapUtilsTest,test_newLinkedHashMapWithExpectedSize,5,1,0,81,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_capacity_logic,9,1,0,88,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,MapUtilsTest,test_generics,6,1,0,101,1,org.apache.fesod.common.util.MapUtils,org.apache.fesod.common.util.MapUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList,6,1,0,34,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_varargs,7,1,0,42,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_varargs_null,6,1,0,52,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_iterator,6,1,0,59,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_iterator_null,5,1,0,68,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_iterable_collection,6,1,0,75,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_iterable_plain,5,1,0,84,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayList_iterable_null,6,1,0,92,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayListWithCapacity,9,1,0,99,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_newArrayListWithExpectedSize,9,1,0,110,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_computeArrayListCapacity,5,1,0,121,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,ListUtilsTest,test_checkNotNull,9,1,0,128,1,,
fesod,org.apache.fesod.common.util,ListUtilsTest,test_checkNonnegative,10,1,0,139,1,org.apache.fesod.common.util.ListUtils,org.apache.fesod.common.util.ListUtils
fesod,org.apache.fesod.common.util,BooleanUtilsTest,test_valueOf,5,1,0,30,1,org.apache.fesod.common.util.BooleanUtils,org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.common.util,BooleanUtilsTest,test_isTrue,5,1,0,37,1,org.apache.fesod.common.util.BooleanUtils,org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.common.util,BooleanUtilsTest,test_isNotTrue,5,1,0,44,1,org.apache.fesod.common.util.BooleanUtils,org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.common.util,BooleanUtilsTest,test_isFalse,5,1,0,51,1,org.apache.fesod.common.util.BooleanUtils,org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.common.util,BooleanUtilsTest,test_isNotFalse,5,1,0,58,1,org.apache.fesod.common.util.BooleanUtils,org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.common.util,IoUtilsTest,setup,4,1,0,40,0,,
fesod,org.apache.fesod.common.util,IoUtilsTest,test_toByteArray,5,1,0,46,1,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IoUtilsTest,test_toByteArray_with_size,8,1,0,54,1,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IoUtilsTest,test_toByteArray_with_zero_size,5,1,0,66,1,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IoUtilsTest,test_toByteArray_size_mismatch_exception,9,1,0,73,1,,
fesod,org.apache.fesod.common.util,IoUtilsTest,test_toByteArray_negative_size,4,1,0,84,1,,
fesod,org.apache.fesod.common.util,IoUtilsTest,test_copy_stream,7,1,0,90,1,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IoUtilsTest,test_copy_empty_stream,7,1,0,101,1,org.apache.fesod.common.util.IoUtils,org.apache.fesod.common.util.IoUtils
fesod,org.apache.fesod.common.util,IntUtilsTest,test_saturatedCast,11,1,0,30,1,org.apache.fesod.common.util.IntUtils,org.apache.fesod.common.util.IntUtils
fesod,org.apache.fesod.sheet.analysis.v03,XlsRecordHandler,support,0,1,2,29,0,,
fesod,org.apache.fesod.sheet.analysis.v03,XlsRecordHandler,processRecord,0,1,2,38,0,,
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,XlsSaxAnalyser,3,1,1,127,0,,
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,sheetList,17,4,0,136,0,org.apache.fesod.sheet.read.metadata.ReadSheet,org.apache.fesod.sheet.read.metadata.ReadSheet; org.apache.fesod.sheet.analysis.v03.XlsListSheetListener; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,execute,30,2,0,164,0,org.apache.fesod.sheet.analysis.v03.XlsSaxAnalyser,org.apache.fesod.sheet.analysis.v03.XlsSaxAnalyser; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,isOldExcelFormat,15,5,1,207,0,,
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,processRecord,23,5,1,223,0,org.apache.fesod.sheet.analysis.v03.XlsRecordHandler,org.apache.fesod.sheet.analysis.v03.XlsRecordHandler; org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03,XlsListSheetListener,XlsListSheetListener,4,1,1,54,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03,XlsListSheetListener,processRecord,7,2,1,64,0,org.apache.fesod.sheet.analysis.v03.XlsRecordHandler,org.apache.fesod.sheet.analysis.v03.XlsRecordHandler
fesod,org.apache.fesod.sheet.analysis.v03,XlsListSheetListener,execute,14,1,0,78,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,LabelSstRecordHandler,processRecord,23,5,2,39,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData; org.apache.fesod.sheet.metadata.ConfigurationHolder; org.apache.fesod.sheet.cache.ReadCache; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.sheet.analysis.v03.handlers,SstRecordHandler,processRecord,3,1,2,32,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,HyperlinkRecordHandler,support,3,1,2,33,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,HyperlinkRecordHandler,processRecord,6,1,2,38,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,FormulaRecordHandler,processRecord,45,5,2,47,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.constant.BuiltinFormats; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NumberRecordHandler,processRecord,11,1,2,37,0,org.apache.fesod.sheet.constant.BuiltinFormats,org.apache.fesod.sheet.constant.BuiltinFormats; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,StringRecordHandler,processRecord,12,2,2,36,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BoundSheetRecordHandler,processRecord,4,1,2,32,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,EofRecordHandler,processRecord,19,5,2,36,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.common.util.BooleanUtils
fesod,org.apache.fesod.sheet.analysis.v03.handlers,LabelRecordHandler,processRecord,15,4,2,35,0,org.apache.fesod.sheet.metadata.ConfigurationHolder,org.apache.fesod.sheet.metadata.ConfigurationHolder; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BofRecordHandler,processRecord,30,5,2,38,0,org.apache.fesod.sheet.util.SheetUtils,org.apache.fesod.sheet.util.SheetUtils; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.analysis.v03.handlers.BofRecordHandler
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BofRecordHandler,initReadSheetDataList,18,4,1,73,0,org.apache.fesod.sheet.read.metadata.ReadSheet,org.apache.fesod.sheet.read.metadata.ReadSheet
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BlankRecordHandler,processRecord,4,1,2,33,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData
fesod,org.apache.fesod.sheet.analysis.v03.handlers,IndexRecordHandler,processRecord,6,2,2,33,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,AbstractXlsRecordHandler,support,3,1,2,33,0,,
fesod,org.apache.fesod.sheet.analysis.v03.handlers,ObjRecordHandler,processRecord,12,4,2,35,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,RkRecordHandler,processRecord,4,1,2,33,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BoolErrRecordHandler,processRecord,5,1,2,34,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData
fesod,org.apache.fesod.sheet.analysis.v03.handlers,TextObjectRecordHandler,support,3,1,2,38,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,TextObjectRecordHandler,processRecord,11,2,2,43,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,DummyRecordHandler,processRecord,15,3,2,38,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.metadata.data.ReadCellData; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor
fesod,org.apache.fesod.sheet.analysis.v03.handlers,MergeCellsRecordHandler,support,3,1,2,35,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,MergeCellsRecordHandler,processRecord,9,2,2,40,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NoteRecordHandler,support,3,1,2,34,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NoteRecordHandler,processRecord,7,1,2,39,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.sheet.context.AnalysisContext
fesod,org.apache.fesod.sheet.analysis.v03.handlers,DateWindow1904RecordHandler,processRecord,7,2,2,32,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,CsvExcelReadExecutor,7,1,1,64,0,org.apache.fesod.sheet.read.metadata.ReadSheet,org.apache.fesod.sheet.read.metadata.ReadSheet
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,sheetList,3,1,0,72,0,,
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,execute,42,8,0,77,0,org.apache.fesod.sheet.util.SheetUtils,org.apache.fesod.sheet.util.SheetUtils; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.analysis.csv.CsvExcelReadExecutor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.sheet.context.csv.CsvReadContext
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,csvParser,12,3,0,136,0,org.apache.fesod.sheet.enums.ByteOrderMarkEnum,org.apache.fesod.sheet.enums.ByteOrderMarkEnum; org.apache.fesod.sheet.analysis.csv.CsvExcelReadExecutor; org.apache.fesod.sheet.context.csv.CsvReadContext
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,buildCsvParser,6,2,3,169,0,org.apache.fesod.sheet.context.csv.CsvReadContext,org.apache.fesod.sheet.context.csv.CsvReadContext
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,dealRecord,35,5,2,195,0,org.apache.fesod.sheet.context.AnalysisContext,org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.context.csv.CsvReadContext; org.apache.fesod.sheet.metadata.AbstractHolder; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor; org.apache.fesod.common.util.StringUtils
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,isBenignCsvParseException,15,5,1,252,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelReadExecutor,sheetList,0,1,0,32,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelReadExecutor,execute,0,1,0,39,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyser,analysis,0,1,2,31,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyser,finish,0,1,0,41,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyser,excelExecutor,0,1,0,46,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyser,analysisContext,0,1,0,53,0,,
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,ExcelAnalyserImpl,13,1,1,88,0,org.apache.fesod.sheet.analysis.ExcelAnalyserImpl,org.apache.fesod.sheet.analysis.ExcelAnalyserImpl
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,chooseExcelExecutor,52,7,1,100,0,org.apache.fesod.sheet.context.xls.XlsReadContext,org.apache.fesod.sheet.context.xls.XlsReadContext; org.apache.fesod.sheet.support.ExcelTypeEnum
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,analysis,25,3,2,174,0,org.apache.fesod.sheet.analysis.ExcelReadExecutor,org.apache.fesod.sheet.analysis.ExcelReadExecutor; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.analysis.ExcelAnalyserImpl
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,64,10,0,209,0,org.apache.fesod.sheet.util.FileUtils,org.apache.fesod.sheet.util.FileUtils; org.apache.fesod.sheet.analysis.ExcelAnalyserImpl; org.apache.fesod.sheet.context.AnalysisContext; org.apache.fesod.sheet.cache.ReadCache
