Project,Package,Class,Method,Smell,Description,Method start line no,File
fesod,org.apache.fesod.common.util,MapUtils,newHashMap,Magic Number,The method contains a magic number: 16,30,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-common/src/main/java/org/apache/fesod/common/util/MapUtils.java
fesod,org.apache.fesod.common.util,MapUtils,capacity,Magic Number,The method contains a magic number: 3,108,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-common/src/main/java/org/apache/fesod/common/util/MapUtils.java
fesod,org.apache.fesod.common.util,MapUtils,capacity,Magic Number,The method contains a magic number: 0.75F,108,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-common/src/main/java/org/apache/fesod/common/util/MapUtils.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,sheetList,Long Statement,The length of the statement "return actualSheetDataList.stream().filter(readSheet -> (!readSheet.isHidden() && !readSheet.isVeryHidden())).collect(Collectors.toList());" is 139.,136,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,execute,Long Statement,The length of the statement "EventWorkbookBuilder.SheetRecordCollectingListener workbookBuildingListener=new EventWorkbookBuilder.SheetRecordCollectingListener(xlsReadWorkbookHolder.getFormatTrackingHSSFListener());" is 186.,164,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,isOldExcelFormat,Complex Conditional,The conditional expression m.contains("biff2") || m.contains("oldexcelformatexception") || m.contains("biff") is complex.,207,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,isOldExcelFormat,Magic Number,The method contains a magic number: 6,207,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsSaxAnalyser,processRecord,Long Statement,The length of the statement "boolean ignoreRecord=(handler instanceof IgnorableXlsRecordHandler) && xlsReadContext.xlsReadWorkbookHolder().getIgnoreRecord();" is 128.,223,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v03,XlsListSheetListener,execute,Long Statement,The length of the statement "EventWorkbookBuilder.SheetRecordCollectingListener workbookBuildingListener=new EventWorkbookBuilder.SheetRecordCollectingListener(formatListener);" is 147.,78,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/XlsListSheetListener.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,HyperlinkRecordHandler,processRecord,Long Statement,The length of the statement "CellExtra cellExtra=new CellExtra(CellExtraTypeEnum.HYPERLINK`hr.getAddress()`hr.getFirstRow()`hr.getLastRow()`hr.getFirstColumn()`hr.getLastColumn());" is 151.,38,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/HyperlinkRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,FormulaRecordHandler,processRecord,Long Statement,The length of the statement "formulaValue=HSSFFormulaParser.toFormulaString(xlsReadContext.xlsReadWorkbookHolder().getHssfWorkbook()`frec.getParsedExpression());" is 132.,47,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/FormulaRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,FormulaRecordHandler,processRecord,Long Statement,The length of the statement "dataFormatData.setFormat(BuiltinFormats.getBuiltinFormat(dataFormatData.getIndex()`xlsReadContext.xlsReadWorkbookHolder().getFormatTrackingHSSFListener().getFormatString(frec)`xlsReadContext.readSheetHolder().getGlobalConfiguration().getLocale()));" is 248.,47,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/FormulaRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NumberRecordHandler,processRecord,Long Statement,The length of the statement "ReadCellData<?> cellData=ReadCellData.newInstanceOriginal(BigDecimal.valueOf(nr.getValue())`nr.getRow()`(int)nr.getColumn());" is 125.,37,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/NumberRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NumberRecordHandler,processRecord,Long Statement,The length of the statement "dataFormatData.setFormat(BuiltinFormats.getBuiltinFormat(dataFormat`xlsReadContext.xlsReadWorkbookHolder().getFormatTrackingHSSFListener().getFormatString(nr)`xlsReadContext.readSheetHolder().getGlobalConfiguration().getLocale()));" is 231.,37,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/NumberRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,EofRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.readRowHolder(new ReadRowHolder(xlsReadContext.xlsReadSheetHolder().getRowIndex() + 1`xlsReadSheetHolder.getTempRowType()`xlsReadContext.readSheetHolder().getGlobalConfiguration()`xlsReadSheetHolder.getCellMap()));" is 229.,36,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/EofRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,LabelRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.xlsReadSheetHolder().getCellMap().put((int)lrec.getColumn()`ReadCellData.newInstance(data`lrec.getRow()`(int)lrec.getColumn()));" is 143.,35,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/LabelRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BofRecordHandler,initReadSheetDataList,Long Statement,The length of the statement "BoundSheetRecord[] boundSheetRecords=BoundSheetRecord.orderByBofPosition(xlsReadWorkbookHolder.getBoundSheetRecordList());" is 122.,73,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/BofRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BlankRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.xlsReadSheetHolder().getCellMap().put((int)br.getColumn()`ReadCellData.newEmptyInstance(br.getRow()`(int)br.getColumn()));" is 137.,33,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/BlankRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,RkRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.xlsReadSheetHolder().getCellMap().put((int)re.getColumn()`ReadCellData.newEmptyInstance(re.getRow()`(int)re.getColumn()));" is 137.,33,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/RkRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BoolErrRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.xlsReadSheetHolder().getCellMap().put((int)ber.getColumn()`ReadCellData.newInstance(ber.getBooleanValue()`ber.getRow()`(int)ber.getColumn()));" is 157.,34,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/BoolErrRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,DummyRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadContext.readRowHolder(new ReadRowHolder(lcrdr.getRow()`xlsReadSheetHolder.getTempRowType()`xlsReadContext.readSheetHolder().getGlobalConfiguration()`xlsReadSheetHolder.getCellMap()));" is 190.,38,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/DummyRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,DummyRecordHandler,processRecord,Long Statement,The length of the statement "xlsReadSheetHolder.getCellMap().putIfAbsent(mcdr.getColumn()`ReadCellData.newEmptyInstance(mcdr.getRow()`mcdr.getColumn()));" is 124.,38,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/DummyRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,MergeCellsRecordHandler,processRecord,Long Statement,The length of the statement "CellExtra cellExtra=new CellExtra(CellExtraTypeEnum.MERGE`null`cellRangeAddress.getFirstRow()`cellRangeAddress.getLastRow()`cellRangeAddress.getFirstColumn()`cellRangeAddress.getLastColumn());" is 192.,40,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/MergeCellsRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,execute,Complex Method,Cyclomatic complexity of the method is 8,77,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,csvParser,Long Statement,The length of the statement "ByteOrderMarkEnum byteOrderMark=ByteOrderMarkEnum.valueOfByCharsetName(csvReadContext.csvReadWorkbookHolder().getCharset().name());" is 131.,136,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,buildCsvParser,Long Statement,The length of the statement "return csvFormat.parse(new InputStreamReader(new BOMInputStream(inputStream`byteOrderMark.getByteOrderMark())`csvReadContext.csvReadWorkbookHolder().getCharset()));" is 164.,169,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,dealRecord,Long Statement,The length of the statement "ReadRowHolder readRowHolder=new ReadRowHolder(rowIndex`rowType`csvReadContext.readWorkbookHolder().getGlobalConfiguration()`cellMap);" is 133.,195,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,isBenignCsvParseException,Complex Conditional,The conditional expression msg.contains("EOF reached before encapsulated token finished") || msg.contains("encapsulated token finished") || msg.contains("Unexpected EOF in quoted field")|| msg.contains("Unclosed quoted field") is complex.,252,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,isBenignCsvParseException,Long Statement,The length of the statement "if (msg.contains("EOF reached before encapsulated token finished") || msg.contains("encapsulated token finished") || msg.contains("Unexpected EOF in quoted field")|| msg.contains("Unclosed quoted field")) {" is 206.,252,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,chooseExcelExecutor,Long Statement,The length of the statement "decryptedStream=DocumentFactoryHelper.getDecryptedStream(poifsFileSystem.getRoot().getFileSystem()`readWorkbook.getPassword());" is 127.,100,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,Complex Conditional,The conditional expression (readWorkbookHolder instanceof CsvReadWorkbookHolder) && ((CsvReadWorkbookHolder)readWorkbookHolder).getCsvParser() != null && analysisContext.readWorkbookHolder().getAutoCloseStream() is complex.,209,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,Complex Method,Cyclomatic complexity of the method is 10,209,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,Long Statement,The length of the statement "if ((readWorkbookHolder instanceof XlsxReadWorkbookHolder) && ((XlsxReadWorkbookHolder)readWorkbookHolder).getOpcPackage() != null) {" is 133.,209,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,Long Statement,The length of the statement "if ((readWorkbookHolder instanceof XlsReadWorkbookHolder) && ((XlsReadWorkbookHolder)readWorkbookHolder).getPoifsFileSystem() != null) {" is 136.,209,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,finish,Long Statement,The length of the statement "if ((readWorkbookHolder instanceof CsvReadWorkbookHolder) && ((CsvReadWorkbookHolder)readWorkbookHolder).getCsvParser() != null && analysisContext.readWorkbookHolder().getAutoCloseStream()) {" is 191.,209,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,clearEncrypt03,Long Statement,The length of the statement "if (StringUtils.isEmpty(analysisContext.readWorkbookHolder().getPassword()) || !ExcelTypeEnum.XLS.equals(analysisContext.readWorkbookHolder().getExcelType())) {" is 160.,297,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,HyperlinkTagHandler,startElement,Long Statement,The length of the statement "PackageRelationshipCollection packageRelationshipCollection=xlsxReadContext.xlsxReadSheetHolder().getPackageRelationshipCollection();" is 133.,44,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/HyperlinkTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,HyperlinkTagHandler,startElement,Long Statement,The length of the statement "Optional.ofNullable(packageRelationshipCollection.getRelationshipByID(rId)).map(PackageRelationship::getTargetURI).ifPresent(uri -> {" is 133.,44,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/HyperlinkTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,startElement,Long Statement,The length of the statement "xlsxReadSheetHolder.setColumnIndex(PositionUtils.getCol(attributes.getValue(ExcelXmlConstants.ATTRIBUTE_R)`xlsxReadSheetHolder.getColumnIndex()));" is 146.,43,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,startElement,Long Statement,The length of the statement "xlsxReadSheetHolder.getTempCellData().setDataFormatData(xlsxReadContext.xlsxReadWorkbookHolder().dataFormatData(dateFormatIndexInteger));" is 137.,43,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,endElement,Complex Method,Cyclomatic complexity of the method is 13,74,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,startElement,Long Statement,The length of the statement "int rowIndex=PositionUtils.getRowByRowTag(attributes.getValue(ExcelXmlConstants.ATTRIBUTE_R)`xlsxReadSheetHolder.getRowIndex());" is 128.,41,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,startElement,Long Statement,The length of the statement "xlsxReadContext.readRowHolder(new ReadRowHolder(lastRowIndex + 1`RowTypeEnum.EMPTY`xlsxReadSheetHolder.getGlobalConfiguration()`new LinkedHashMap<Integer`Cell>()));" is 164.,41,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,endElement,Long Statement,The length of the statement "xlsxReadContext.readRowHolder(new ReadRowHolder(xlsxReadSheetHolder.getRowIndex()`rowType`xlsxReadSheetHolder.getGlobalConfiguration()`xlsxReadSheetHolder.getCellMap()));" is 170.,61,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,startElement,Complex Method,Cyclomatic complexity of the method is 11,61,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,startElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_T_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_T_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_T_TAG: currentElementData=null;" is 160.,61,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,startElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_SI_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_SI_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_SI_TAG:currentData=null;" is 155.,61,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,startElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_RPH_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_RPH_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_RPH_TAG:ignoreTagt=true;" is 157.,61,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,endElement,Complex Method,Cyclomatic complexity of the method is 14,88,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,endElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_T_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_T_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_T_TAG: if (currentElementData != null) {" is 169.,88,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,endElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_SI_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_SI_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_SI_TAG:if (currentData == null) {" is 164.,88,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers.sax,SharedStringsTableHandler,endElement,Long Statement,The length of the statement "case ExcelXmlConstants.SHAREDSTRINGS_RPH_TAG:case ExcelXmlConstants.SHAREDSTRINGS_X_RPH_TAG:case ExcelXmlConstants.SHAREDSTRINGS_NS2_RPH_TAG:ignoreTagt=false;" is 158.,88,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/sax/SharedStringsTableHandler.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,XlsxSaxAnalyser,Complex Method,Cyclomatic complexity of the method is 9,104,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,XlsxSaxAnalyser,Long Identifier,The length of the identifier packageRelationshipCollectionMap is 32.,104,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,setStylesTable,Long Statement,The length of the statement "log.warn("Currently excel cannot get style information` but it doesn't affect the data analysis.You can try to" + " save the file with office again or ignore the current error."`e);" is 181.,178,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,parseXmlSource,Empty catch clause,The method has an empty catch block.,266,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,parseXmlSource,Empty catch clause,The method has an empty catch block.,266,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,parseXmlSource,Empty catch clause,The method has an empty catch block.,266,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,readComments,Long Statement,The length of the statement "CellExtra cellExtra=new CellExtra(CellExtraTypeEnum.COMMENT`cellComment.getString().toString()`cellAddress.getRow()`cellAddress.getColumn());" is 141.,328,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.context,WriteContextImpl,initHead,Long Statement,The length of the statement "for (int relativeRowIndex=0` i=newRowIndex; i < excelWriteHeadProperty.getHeadRowNumber() + newRowIndex; i++` relativeRowIndex++) {" is 131.,288,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/WriteContextImpl.java
