Project,Package,Class,Smell,Description,File
fesod,org.apache.fesod.sheet.analysis.v03.handlers,LabelRecordHandler,Law of Demeter violation,The tool detected the smell in this method (processRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.currentReadHolder; org.apache.fesod.sheet.metadata.ConfigurationHolder.globalConfiguration,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/LabelRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,BofRecordHandler,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.read.metadata.ReadSheet,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/BofRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,DummyRecordHandler,Law of Demeter violation,The tool detected the smell in this method (processRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endRow; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/DummyRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,MergeCellsRecordHandler,Law of Demeter violation,The tool detected the smell in this method (processRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.extra,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/MergeCellsRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.v03.handlers,NoteRecordHandler,Law of Demeter violation,The tool detected the smell in this method (processRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.extra,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v03/handlers/NoteRecordHandler.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.read.metadata.ReadSheet,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endSheet; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Law of Demeter violation,The tool detected the smell in this method (dealRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.csv.CsvReadContext.csvReadWorkbookHolder; org.apache.fesod.sheet.metadata.AbstractHolder.globalConfiguration,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Law of Demeter violation,The tool detected the smell in this method (dealRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.csv.CsvReadContext.csvReadWorkbookHolder; org.apache.fesod.sheet.metadata.AbstractHolder.globalConfiguration,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis.csv,CsvExcelReadExecutor,Law of Demeter violation,The tool detected the smell in this method (dealRecord) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endRow; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/csv/CsvExcelReadExecutor.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.analysis.ExcelReadExecutor; org.apache.fesod.sheet.context.xls.XlsReadContext,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis,ExcelAnalyserImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/ExcelAnalyserImpl.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,MergeCellTagHandler,Law of Demeter violation,The tool detected the smell in this method (startElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.extra,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/MergeCellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,HyperlinkTagHandler,Law of Demeter violation,The tool detected the smell in this method (startElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.extra,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/HyperlinkTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,Law of Demeter violation,The tool detected the smell in this method (startElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.xlsx.XlsxReadContext.xlsxReadWorkbookHolder; org.apache.fesod.sheet.read.metadata.holder.xlsx.XlsxReadWorkbookHolder.dataFormatData,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,Law of Demeter violation,The tool detected the smell in this method (endElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.readWorkbookHolder; org.apache.fesod.sheet.cache.ReadCache.get,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,CellTagHandler,Law of Demeter violation,The tool detected the smell in this method (endElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.currentReadHolder; org.apache.fesod.sheet.metadata.ConfigurationHolder.globalConfiguration,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/CellTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,Law of Demeter violation,The tool detected the smell in this method (startElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endRow; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07.handlers,RowTagHandler,Law of Demeter violation,The tool detected the smell in this method (endElement) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endRow; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/handlers/RowTagHandler.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.read.metadata.ReadSheet,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.endSheet; org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet.analysis.v07,XlsxSaxAnalyser,Law of Demeter violation,The tool detected the smell in this method (readComments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.analysisEventProcessor; org.apache.fesod.sheet.read.processor.AnalysisEventProcessor.extra,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/analysis/v07/XlsxSaxAnalyser.java
fesod,org.apache.fesod.sheet,ExcelReader,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.analysis.ExcelAnalyser,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/ExcelReader.java
fesod,org.apache.fesod.sheet,ExcelWriter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.write.ExcelBuilder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/ExcelWriter.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (write) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.write.builder.ExcelWriterBuilder.file; org.apache.fesod.sheet.metadata.AbstractParameterBuilder.headIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (writerSheet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.write.builder.ExcelWriterSheetBuilder.sheetNameIfNotNull; org.apache.fesod.sheet.write.builder.ExcelWriterSheetBuilder.sheetNoIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (read) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.builder.AbstractExcelReaderParameterBuilder.registerReadListenerIfNotNull; org.apache.fesod.sheet.metadata.AbstractParameterBuilder.headIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (read) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.builder.AbstractExcelReaderParameterBuilder.registerReadListenerIfNotNull; org.apache.fesod.sheet.metadata.AbstractParameterBuilder.headIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (read) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.builder.ExcelReaderBuilder.file; org.apache.fesod.sheet.read.builder.AbstractExcelReaderParameterBuilder.registerReadListenerIfNotNull; org.apache.fesod.sheet.metadata.AbstractParameterBuilder.headIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet,FesodSheet,Law of Demeter violation,The tool detected the smell in this method (readSheet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.read.builder.ExcelReaderSheetBuilder.sheetNoIfNotNull; org.apache.fesod.sheet.read.builder.ExcelReaderSheetBuilder.sheetNameIfNotNull; org.apache.fesod.sheet.read.builder.ExcelReaderSheetBuilder.numRowsIfNotNull,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/FesodSheet.java
fesod,org.apache.fesod.sheet.context,AnalysisContextImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.read.metadata.holder.ReadSheetHolder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/AnalysisContextImpl.java
fesod,org.apache.fesod.sheet.context,AnalysisContextImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/AnalysisContextImpl.java
fesod,org.apache.fesod.sheet.context,WriteContextImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.write.metadata.holder.WriteSheetHolder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/WriteContextImpl.java
fesod,org.apache.fesod.sheet.context,WriteContextImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/WriteContextImpl.java
fesod,org.apache.fesod.sheet.context,WriteContextImpl,Law of Demeter violation,The tool detected the smell in this method (initHead) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.metadata.property.ExcelHeadProperty.hasHead; org.apache.fesod.sheet.write.metadata.holder.WriteHolder.excelWriteHeadProperty,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/context/WriteContextImpl.java
fesod,org.apache.fesod.sheet.converters,Converter,Law of Demeter violation,The tool detected the smell in this method (convertToJavaData) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.AnalysisContext.currentReadHolder; org.apache.fesod.sheet.metadata.ConfigurationHolder.globalConfiguration,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/converters/Converter.java
fesod,org.apache.fesod.sheet.converters,Converter,Law of Demeter violation,The tool detected the smell in this method (convertToExcelData) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.metadata.ConfigurationHolder.globalConfiguration; org.apache.fesod.sheet.context.WriteContext.currentWriteHolder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/converters/Converter.java
fesod,org.apache.fesod.sheet.converters,ConverterKeyBuild.ConverterKey,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/converters/ConverterKeyBuild.java
fesod,org.apache.fesod.sheet.converters.url,UrlImageConverter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: urlConnectTimeout (38); urlReadTimeout (39),/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/converters/url/UrlImageConverter.java
fesod,org.apache.fesod.sheet.converters.string,StringNumberConverter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/converters/string/StringNumberConverter.java
fesod,org.apache.fesod.sheet.constant,OrderConstant,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_DEFINE_STYLE (29); ANNOTATION_DEFINE_STYLE (34); DEFAULT_ORDER (44); FILL_STYLE (49); SHEET_ORDER (54),/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/constant/OrderConstant.java
fesod,org.apache.fesod.sheet.constant,BuiltinFormats,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GENERAL (44),/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/constant/BuiltinFormats.java
fesod,org.apache.fesod.sheet.write,ExcelBuilderImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.write.executor.ExcelWriteFillExecutor; org.apache.fesod.sheet.context.WriteContext; org.apache.fesod.sheet.write.executor.ExcelWriteAddExecutor,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/ExcelBuilderImpl.java
fesod,org.apache.fesod.sheet.write,ExcelBuilderImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/ExcelBuilderImpl.java
fesod,org.apache.fesod.sheet.write.handler.context,CellWriteHandlerContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/handler/context/CellWriteHandlerContext.java
fesod,org.apache.fesod.sheet.write.property,ExcelWriteHeadProperty,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/property/ExcelWriteHeadProperty.java
fesod,org.apache.fesod.sheet.write.builder,ExcelWriterBuilder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.write.builder.ExcelWriterSheetBuilder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/builder/ExcelWriterBuilder.java
fesod,org.apache.fesod.sheet.write.builder,ExcelWriterSheetBuilder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.fesod.sheet.write.builder.ExcelWriterTableBuilder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/builder/ExcelWriterSheetBuilder.java
fesod,org.apache.fesod.sheet.write.executor,AbstractExcelWriteExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/executor/AbstractExcelWriteExecutor.java
fesod,org.apache.fesod.sheet.write.executor,AbstractExcelWriteExecutor,Law of Demeter violation,The tool detected the smell in this method (doConvert) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.metadata.ConfigurationHolder.converterMap; org.apache.fesod.sheet.context.WriteContext.currentWriteHolder,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/executor/AbstractExcelWriteExecutor.java
fesod,org.apache.fesod.sheet.write.executor,ExcelWriteFillExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/executor/ExcelWriteFillExecutor.java
fesod,org.apache.fesod.sheet.write.executor,ExcelWriteFillExecutor,Law of Demeter violation,The tool detected the smell in this method (doFill) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.fesod.sheet.context.WriteContext.currentWriteHolder; org.apache.fesod.sheet.write.metadata.holder.WriteHolder.excelWriteHeadProperty,/data/henrique/langchain_prototype/ArchAgent/data/repositories/fesod/fesod-sheet/src/main/java/org/apache/fesod/sheet/write/executor/ExcelWriteFillExecutor.java
